id,order_id,dish_id,quantity,unit_price
2216,1063,15,2,23.3
2217,1064,11,1,20.75
2218,1064,13,1,4.29
2219,1064,15,2,23.3
2220,1065,8,1,24.56
2221,1065,10,1,17.62
2222,1066,27,1,15.52
2223,1066,30,2,33.81
2224,1067,29,3,7.44
2225,1067,30,1,33.81
2226,1068,8,2,24.56
2227,1068,9,1,22.09
2228,1069,2,1,21.29
2229,1069,3,2,35.44
2230,1070,17,3,29.43
2231,1070,18,3,8.64
2232,1071,29,2,7.44
2233,1071,30,3,33.81
2234,1072,27,3,15.52
2235,1072,28,1,11.69
2236,1073,6,3,3.14
2237,1073,7,1,13.96
2238,1074,27,1,15.52
2239,1074,28,1,11.69
2240,1074,30,2,33.81
2241,1075,3,1,35.44
2242,1075,4,2,9.18
2243,1076,3,1,35.44
2244,1076,4,1,9.18
2245,1077,7,2,13.96
2246,1077,8,2,24.56
2247,1078,8,3,24.56
2248,1078,10,3,17.62
2249,1079,12,3,6.26
2250,1079,13,2,4.29
2251,1079,15,2,23.3
2252,1080,7,1,13.96
2253,1080,8,1,24.56
2254,1081,23,2,29.59
2255,1081,25,1,23.68
2256,1082,16,1,12.37
2257,1082,20,2,7.9
2258,1083,4,2,9.18
2259,1083,5,2,18.94
2260,1084,22,3,6.87
2261,1084,24,1,13.71
2262,1085,9,3,22.09
2263,1085,10,3,17.62
2264,1086,11,3,20.75
2265,1086,15,3,23.3
2266,1087,26,3,12.05
2267,1087,29,2,7.44
2268,1088,17,2,29.43
2269,1088,18,2,8.64
2270,1089,3,2,35.44
2271,1089,4,1,9.18
2272,1090,8,1,24.56
2273,1090,9,2,22.09
2274,1091,17,3,29.43
2275,1091,18,2,8.64
2276,1092,1,3,21.08
2277,1092,4,2,9.18
2278,1093,11,3,20.75
2279,1093,15,1,23.3
2280,1094,11,1,20.75
2281,1094,15,3,23.3
2282,1095,29,1,7.44
2283,1095,30,1,33.81
2284,1096,17,1,29.43
2285,1096,18,1,8.64
2286,1097,18,2,8.64
2287,1097,19,2,11.38
2288,1098,27,3,15.52
2289,1098,30,1,33.81
2290,1099,1,1,21.08
2291,1099,3,1,35.44
2292,1100,21,2,18.77
2293,1100,24,1,13.71
2294,1101,28,3,11.69
2295,1101,29,2,7.44
2296,1102,14,3,33.96
2297,1102,15,2,23.3
2298,1103,21,1,18.77
2299,1103,24,2,13.71
2300,1104,9,1,22.09
2301,1104,10,3,17.62
2302,1105,13,1,4.29
2303,1105,15,2,23.3
2304,1106,11,3,20.75
2305,1106,14,1,33.96
2306,1107,16,1,12.37
2307,1107,18,1,8.64
2308,1108,2,2,21.29
2309,1108,5,3,18.94
2310,1109,23,3,29.59
2311,1109,24,1,13.71
2312,1110,11,1,20.75
2313,1110,14,2,33.96
2314,1111,16,1,12.37
2315,1111,17,3,29.43
2316,1112,22,3,6.87
2317,1112,24,1,13.71
2318,1113,2,1,21.29
2319,1113,3,3,35.44
2320,1113,5,1,18.94
2321,1114,2,3,21.29
2322,1114,4,2,9.18
2323,1115,17,1,29.43
2324,1115,20,2,7.9
2325,1116,21,3,18.77
2326,1116,25,2,23.68
2327,1117,13,3,4.29
2328,1117,14,3,33.96
2329,1118,14,3,33.96
2330,1118,15,3,23.3
2331,1119,1,3,21.08
2332,1119,3,3,35.44
2333,1120,22,1,6.87
2334,1120,23,3,29.59
2335,1121,26,2,12.05
2336,1121,29,3,7.44
2337,1122,16,2,12.37
2338,1122,20,3,7.9
2339,1123,1,3,21.08
2340,1123,5,3,18.94
2341,1124,22,1,6.87
2342,1124,25,1,23.68
2343,1125,28,1,11.69
2344,1125,30,2,33.81
2345,1126,28,1,11.69
2346,1126,29,1,7.44
2347,1127,27,1,15.52
2348,1127,30,2,33.81
2349,1128,2,2,21.29
2350,1128,5,1,18.94
2351,1129,8,1,24.56
2352,1129,9,2,22.09
2353,1130,6,1,3.14
2354,1130,7,2,13.96
2355,1131,6,2,3.14
2356,1131,7,2,13.96
2357,1132,12,2,6.26
2358,1132,13,2,4.29
2359,1133,21,3,18.77
2360,1133,23,3,29.59
2361,1133,25,3,23.68
2362,1134,26,2,12.05
2363,1134,29,2,7.44
2364,1135,7,3,13.96
2365,1135,9,3,22.09
2366,1136,9,1,22.09
2367,1136,10,2,17.62
2368,1137,11,2,20.75
2369,1137,13,3,4.29
2370,1138,2,2,21.29
2371,1138,4,2,9.18
2372,1139,6,2,3.14
2373,1139,8,3,24.56
2374,1140,7,3,13.96
2375,1140,8,3,24.56
2376,1141,27,3,15.52
2377,1141,29,3,7.44
2378,1142,17,1,29.43
2379,1142,19,1,11.38
2380,1143,16,1,12.37
2381,1143,19,2,11.38
2382,1144,13,3,4.29
2383,1144,15,2,23.3
2384,1145,11,1,20.75
2385,1145,13,1,4.29
2386,1146,26,3,12.05
2387,1146,27,1,15.52
2388,1147,1,2,21.08
2389,1147,5,3,18.94
2390,1148,21,1,18.77
2391,1148,22,3,6.87
2392,1149,17,2,29.43
2393,1149,18,2,8.64
2394,1150,26,1,12.05
2395,1150,29,1,7.44
2396,1151,12,2,6.26
2397,1151,14,2,33.96
2398,1152,13,2,4.29
2399,1152,14,3,33.96
2400,1153,22,3,6.87
2401,1153,23,1,29.59
2402,1154,27,2,15.52
2403,1154,30,1,33.81
2404,1155,11,2,20.75
2405,1155,13,1,4.29
2406,1155,14,1,33.96
2407,1156,2,3,21.29
2408,1156,4,3,9.18
2409,1157,6,3,3.14
2410,1157,10,3,17.62
2411,1158,3,2,35.44
2412,1158,5,2,18.94
2413,1159,16,2,12.37
2414,1159,20,2,7.9
2415,1160,6,1,3.14
2416,1160,8,2,24.56
2417,1161,26,1,12.05
2418,1161,27,1,15.52
2419,1162,6,1,3.14
2420,1162,10,2,17.62
2421,1163,17,3,29.43
2422,1163,19,2,11.38
2423,1164,22,2,6.87
2424,1164,23,1,29.59
2425,1165,7,3,13.96
2426,1165,8,1,24.56
2427,1166,27,1,15.52
2428,1166,29,1,7.44
2429,1167,2,2,21.29
2430,1167,4,3,9.18
2431,1168,27,1,15.52
2432,1168,28,3,11.69
2433,1168,29,3,7.44
2434,1168,30,2,33.81
2435,1169,13,1,4.29
2436,1169,15,3,23.3
2437,1170,26,2,12.05
2438,1170,30,1,33.81
2439,1171,17,2,29.43
2440,1171,19,1,11.38
2441,1172,22,2,6.87
2442,1172,23,1,29.59
2443,1173,21,3,18.77
2444,1173,22,1,6.87
2445,1174,22,1,6.87
2446,1174,25,1,23.68
2447,1175,11,3,20.75
2448,1175,15,1,23.3
2449,1176,12,3,6.26
2450,1176,15,2,23.3
2451,1177,26,3,12.05
2452,1177,29,3,7.44
2453,1178,8,3,24.56
2454,1178,9,2,22.09
2455,1179,6,1,3.14
2456,1179,7,3,13.96
2457,1180,26,2,12.05
2458,1180,27,3,15.52
2459,1181,9,1,22.09
2460,1181,10,3,17.62
2461,1182,11,1,20.75
2462,1182,12,3,6.26
2463,1183,16,2,12.37
2464,1183,18,3,8.64
2465,1184,16,2,12.37
2466,1184,19,1,11.38
2467,1185,16,1,12.37
2468,1185,19,2,11.38
2469,1186,6,3,3.14
2470,1186,7,2,13.96
2471,1187,26,2,12.05
2472,1187,30,3,33.81
2473,1188,22,2,6.87
2474,1188,23,3,29.59
2475,1189,8,3,24.56
2476,1189,10,1,17.62
2477,1190,16,3,12.37
2478,1190,18,2,8.64
2479,1191,21,1,18.77
2480,1191,23,1,29.59
2481,1191,25,2,23.68
2482,1192,8,3,24.56
2483,1192,10,3,17.62
2484,1193,1,3,21.08
2485,1193,3,3,35.44
2486,1194,2,3,21.29
2487,1194,4,3,9.18
2488,1195,27,3,15.52
2489,1195,28,2,11.69
2490,1196,22,1,6.87
2491,1196,23,2,29.59
2492,1196,24,1,13.71
2493,1197,1,3,21.08
2494,1197,3,3,35.44
2495,1198,8,2,24.56
2496,1198,9,3,22.09
2497,1199,11,1,20.75
2498,1199,14,2,33.96
2499,1200,6,3,3.14
2500,1200,7,1,13.96
